PhraseID,Sentence,Phrase,count,WordCount,Sentiment,NegativityGI,PositivityGI,SentimentHE,NegativityHE,PositivityHE,SentimentLM,NegativityLM,PositivityLM,RatioUncertaintyLM,SentimentQDAP,NegativityQDAP,PositivityQDAP
1,1,see,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,billy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,see,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,billy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,joel,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,joel,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,pay,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
5,1,pay,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
5,1,tribute,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6,1,tribute,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7,1,jeff,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,beck,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,jeff,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,beck,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,with,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1,with,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1,‘people,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,get,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0
11,1,‘people,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,get,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0
12,1,ready’,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,cover,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,ready’,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,cover,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,msg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,concert,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,msg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,concert,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,madison,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,madison,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,square,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
19,1,garden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,square,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
20,1,garden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,uses,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
21,1,facial,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,uses,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
22,1,facial,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,recognition,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,recognition,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,ban,1,1,0,0,0,0,0,0,-1,1,0,0,0,0,0
25,1,ban,1,1,0,0,0,0,0,0,-1,1,0,0,0,0,0
25,1,its,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1,its,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1,owner’s,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,enemies,1,1,-1,1,0,0,0,0,0,0,0,0,-1,1,0
27,1,owner’s,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,enemies,1,1,-1,1,0,0,0,0,0,0,0,0,-1,1,0
28,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,1,owner,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1,owner,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,1,arena,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,1,and,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,1,arena,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,and,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,1,radio,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,city,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,radio,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,city,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,music,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,hall,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,music,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,hall,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,has,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,1,has,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,1,put,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,lawyers,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,put,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,lawyers,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,who,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1,represent,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,who,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1,people,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,represent,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,people,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,suing,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,1,suing,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,1,“exclusion,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,list”,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,“exclusion,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,list”,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,keep,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,keep,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,them,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1,out,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1,them,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1,out,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1,concerts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,and,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,1,concerts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1,and,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,1,sporting,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,events,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
58,1,sporting,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1,events,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
59,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,//nytimes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1,//nytimes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1,com/2022/12/22/nyregion/madison-square-garden-facial-recognition,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,com/2022/12/22/nyregion/madison-square-garden-facial-recognition,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,html…,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,html…,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,madonna,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,madonna,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,was,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,1,was,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,1,first,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,concert,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,first,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,concert,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,1,like,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
71,1,like,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
72,1,virgin\,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,tour,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,virgin\,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1,tour,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,madison,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,madison,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,square,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
77,1,garden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1,square,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
78,1,garden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,where,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1,she,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1,where,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,1,rolled,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1,she,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,1,around,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1,rolled,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1,around,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,1,stage,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,1,stage,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1,her,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,1,her,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,1,wedding,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,dress,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,wedding,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1,dress,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,can,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1,can,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,help,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
93,1,but,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,1,help,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
94,1,but,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,1,feel,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1,exhausted,1,1,-1,1,0,0,0,0,0,0,0,0,-1,1,0
95,1,feel,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1,exhausted,1,1,-1,1,0,0,0,0,0,0,0,0,-1,1,0
96,1,sad,1,1,-1,1,0,0,0,0,0,0,0,0,-1,1,0
97,1,elated,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
97,1,sad,1,1,-1,1,0,0,0,0,0,0,0,0,-1,1,0
98,1,elated,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
98,1,nostalgia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1,nostalgia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1,that,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,1,she,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,1,that,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,1,she,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,1,doing,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,1,doing,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,1,greatest,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1
105,1,greatest,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1
105,1,hits,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
106,1,hits,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
106,1,tour,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1,tour,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109,1,never,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,forget,1,1,-1,1,0,0,0,0,0,0,0,0,-1,1,0
110,1,never,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,forget,1,1,-1,1,0,0,0,0,0,0,0,0,-1,1,0
111,1,seeing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,him,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,1,seeing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,him,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,1,madison,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,madison,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,square,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
116,1,garden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1,square,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
117,1,garden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1,had,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,1,had,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,1,second,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1,row,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1,second,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,row,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,seats,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1,seats,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1,what,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,1,what,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,1,fun,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
124,1,concert,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1,fun,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
125,1,concert,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1,loved,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
126,1,loved,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
126,1,that,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1,album,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1,that,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,1,album,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,dylan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1,dylan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1,with,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,1,with,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,1,band,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,1,1974,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,1,band,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1,1974,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,1,madison,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,madison,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,square,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
136,1,garden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1,square,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
137,1,garden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1,was,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,1,was,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,1,amazing,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
141,1,amazing,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
141,1,concert,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1,concert,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,1,berlin,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,1,berlin,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1,wall,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,coming,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
145,1,wall,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1,coming,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
146,1,down,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,1,down,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,1,rodney,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,king,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,rodney,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,king,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,verdict,1,1,0,0,0,0,0,0,-1,1,0,0,0,0,0
150,1,911,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,1,verdict,1,1,0,0,0,0,0,0,-1,1,0,0,0,0,0
151,1,911,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,1,attack,1,1,-1,1,0,0,0,0,0,0,0,0,-1,1,0
152,1,attack,1,1,-1,1,0,0,0,0,0,0,0,0,-1,1,0
152,1,favorite,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
153,1,concert,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1,favorite,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
154,1,concert,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1,janet,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1,jackson,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1,janet,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1,jackson,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1,velvet,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1,rope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1,velvet,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1,rope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1,tour,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1,tour,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1,madison,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1,madison,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1,square,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
162,1,garden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1,square,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
163,1,episodio,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1,garden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1,207,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,1,episodio,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1,207,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,1,hace,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1,hace,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1,poco,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,más,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,poco,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1,más,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1,años,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1,años,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1,llevó,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1,llevó,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1,cabo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1,cabo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1,madison,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1,madison,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1,square,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
179,1,garden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1,square,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
180,1,garden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1,histórico,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1,concierto,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1,histórico,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1,benéfico,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1,concierto,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1,benéfico,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1,para,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1,para,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1,recaudar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1,fondos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1,recaudar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
187,1,fondos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
187,1,para,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1,los,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1,para,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1,los,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1,refugiados,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190,1,refugiados,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1,bangladesh,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1,bangladesh,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1,primer,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1,concierto,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1,primer,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
195,1,concierto,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1,estilo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1,estilo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1,historia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1,historia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1,iniciativa,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1,iniciativa,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1,…,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,1,…,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,1,zelenskyy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1,zelenskyy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
207,1,concert,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1,concert,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1,full,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
209,1,full,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
209,1,house,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1,house,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1,what,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,1,was,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,1,what,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,1,his,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,1,was,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,1,his,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,1,opening,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
214,1,opening,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
214,1,song,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1,elton,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1,song,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1,elton,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1,john,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
217,1,john,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220,1,still,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
